Rank	Taxonpath	Taxon	ERR1	ERR10	ERR11	ERR12	ERR13	ERR14	ERR15	ERR16	ERR17	ERR18	ERR19	ERR2	ERR20	ERR21	ERR22	ERR23	ERR24	ERR25	ERR26	ERR27	ERR28	ERR29	ERR3	ERR30	ERR31	ERR32	ERR33	ERR34	ERR35	ERR36	ERR37	ERR38	ERR39	ERR4	ERR40	ERR41	ERR42	ERR43	ERR44	ERR45	ERR46	ERR47	ERR48	ERR49	ERR5	ERR50	ERR6	ERR7	ERR8	ERR9
kingdom	Main genome;Bacteria;Armatimonadetes;Fimbriimonadia	Fimbriimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Armatimonadetes;Armatimonadia	Armatimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Omnitrophicaeota;Omnitrophia	Omnitrophia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Latescibacteria;Latescibacteria (kingdom)	Latescibacteria (kingdom)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae	Kiritimatiellae	0	1	8	3	13	7	1	1	0	7	2	0	0	1	0	0	1	0	11	2	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	2	0	3	1	2	1	0	1	1
kingdom	Main genome;Bacteria;Calditrichaeota;Calditrichia	Calditrichia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Cloacimonetes;Cloacimonadia	Cloacimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Fibrobacteres;Chitinivibrionia	Chitinivibrionia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kingdom	Main genome;Bacteria;Fibrobacteres;Fibrobacteria	Fibrobacteria	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Eukaryota;SAR;Alveolata	Alveolata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kingdom	Main genome;Archaea;Euryarchaeota;Thermoplasmata	Thermoplasmata	0	7	6	6	6	6	6	5	6	5	0	0	9	0	0	2	0	0	4	7	1	3	0	9	5	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	0	0	7	7
kingdom	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia	Woesearchaeia	0	0	2	2	2	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
kingdom	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast)	Oxyphotobacteria (Chloroplast)	2	38	45	40	38	37	39	30	32	41	18	0	25	6	5	15	31	14	30	32	12	38	19	36	34	27	2	17	13	15	17	14	4	17	3	4	25	20	22	12	15	16	27	36	20	8	34	18	40	38
kingdom	Mitochondria;Bacteria (Mitochondrion);Proteobacteria (Mitochondrion);Alphaproteobacteria (Mitochondrion)	Alphaproteobacteria (Mitochondrion)	0	3	4	3	3	3	4	4	4	5	0	0	1	0	0	3	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	4
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	Enterobacteriales	5	1	0	0	1	0	0	1	1	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	Pseudomonadales	4	1	0	0	0	1	0	1	0	2	0	3	0	1	1	1	6	13	0	0	1	0	0	2	0	0	8	4	0	1	0	0	7	0	4	4	0	0	0	0	1	1	0	1	1	2	0	0	2	3
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales	Betaproteobacteriales	2	4	5	5	3	3	4	4	2	5	2	3	3	1	4	3	5	43	5	5	5	12	4	9	5	2	0	4	4	5	3	2	2	3	1	0	4	6	5	5	9	4	4	7	2	2	4	3	5	3
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales	Aeromonadales	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales	Vibrionales	0	5	2	2	3	2	2	2	5	2	1	0	1	1	1	0	2	0	2	3	1	3	4	6	3	3	1	1	1	0	2	3	0	0	1	0	4	1	1	2	1	5	1	12	2	14	1	2	1	3
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales	Alteromonadales	0	8	2	3	4	2	3	5	2	3	1	0	3	1	1	2	2	2	1	2	1	2	2	5	1	6	3	2	0	2	3	0	1	2	8	2	2	1	3	5	4	4	3	21	0	34	0	3	0	6
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales	Oceanospirillales	0	6	7	5	4	3	5	3	3	5	5	0	2	3	2	3	2	1	4	3	1	7	3	7	4	5	1	1	1	2	1	3	0	2	2	1	2	2	3	1	1	2	5	19	1	17	1	2	3	4
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales	Cellvibrionales	0	18	22	13	26	17	13	20	22	22	9	0	10	6	7	10	10	3	23	14	8	19	6	13	10	11	5	10	8	7	7	5	1	5	4	3	7	9	8	7	9	7	12	20	3	12	11	4	14	23
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	Xanthomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales	Salinisphaerales	2	0	0	0	0	0	0	0	1	0	2	3	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales	Methylococcales	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales	Thiomicrospirales	0	2	2	3	3	2	2	1	1	2	1	0	1	0	0	1	0	0	2	2	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales	Legionellales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis	Gammaproteobacteria Incertae Sedis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales	Thiotrichales	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	2	1	2	1	3	2	4	0	0	2	1	1	1	0	1	0	0	2	1	1	1	0	0	2	6	0	5	1	1	1	7
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales	Chromatiales	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales	Ectothiorhodospirales	0	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	1	0	1	2	0	1	1	2	1	2	0	0	1	0	1	0	0	0	0	0	1	1	2	1	1	1	2	2	1	1	1	0	1	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales	Diplorickettsiales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade	KI89A clade	0	3	4	3	4	2	3	3	2	5	3	0	2	0	0	1	2	0	4	3	0	2	3	2	2	1	0	1	1	0	2	1	0	2	0	0	3	0	3	3	3	2	1	1	1	1	2	2	2	3
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;OM182 clade	OM182 clade	0	2	2	2	1	2	2	1	1	2	0	0	1	0	0	0	0	0	3	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales	Piscirickettsiales	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales	Nitrosococcales	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales	Francisellales	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Beggiatoales	Beggiatoales	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group	UBA10353 marine group	0	2	2	1	3	1	2	0	0	1	2	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	1	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade	SAR86 clade	0	4	7	4	4	5	3	2	3	4	12	0	6	2	2	3	7	1	4	5	1	5	5	7	10	9	0	1	3	3	3	2	0	8	0	0	4	4	3	3	2	2	3	4	6	4	3	2	8	4
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales	Coxiellales	0	3	0	2	1	0	0	1	3	3	2	0	0	3	1	0	2	0	2	1	1	0	0	1	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales	Steroidobacterales	0	0	1	1	2	1	1	0	1	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;MBAE14	MBAE14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;B2M28	B2M28	0	1	1	1	3	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Tenderiales	Tenderiales	0	1	2	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	2	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	2
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Milano-WF1B-44	Milano-WF1B-44	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Thiohalorhabdales	Thiohalorhabdales	0	1	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;HOC36	HOC36	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales	Arenicellales	0	0	1	0	2	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	2	1	4	0	1	0	1	2	1
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;EV818SWSAP88	EV818SWSAP88	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536	Ga0077536	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80	pItb-vmat-80	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;EC3	EC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;HglApr721	HglApr721	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Unknown Gammaproteobacteria phylum 1	Unknown Gammaproteobacteria phylum 1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Unknown Gammaproteobacteria phylum 2	Unknown Gammaproteobacteria phylum 2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	Rhizobiales	1	0	1	0	4	0	0	0	0	0	1	0	0	2	2	0	1	2	3	1	3	0	2	1	0	2	2	2	0	1	1	1	2	0	0	5	1	2	1	3	2	3	0	0	1	1	3	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	Caulobacterales	0	6	6	3	3	1	3	4	6	5	6	1	1	1	0	1	5	3	2	1	9	1	2	3	2	0	0	9	1	0	3	3	1	1	1	0	5	2	1	8	8	8	4	5	0	3	4	0	2	2
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	Sphingomonadales	0	6	6	5	5	4	4	7	9	4	5	0	0	0	0	1	6	6	0	1	2	0	2	0	3	0	4	5	0	1	0	1	2	1	2	1	0	3	1	0	0	3	4	4	2	2	5	0	0	4
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	Rhodobacterales	1	24	19	19	21	17	20	23	22	22	11	0	20	17	11	25	12	12	18	25	21	22	18	23	12	22	10	15	22	7	10	11	10	9	13	3	12	20	12	14	13	15	28	46	4	28	26	10	22	28
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales	Azospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	Rhodospirillales	0	4	4	3	4	5	4	2	2	5	5	0	4	2	2	3	3	2	5	3	1	3	3	3	3	5	1	2	2	2	4	1	2	3	0	0	3	2	2	2	3	4	2	5	3	2	2	2	6	3
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales	Rickettsiales	0	3	3	4	4	3	2	1	2	2	2	0	1	1	0	1	5	0	2	1	1	2	1	1	3	3	1	3	1	0	0	1	0	5	0	0	1	0	0	5	6	3	0	1	2	0	4	2	3	3
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales	Acetobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales	Thalassobaculales	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	2	2	1	0	0	1	0	0	0	2	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales	Micropepsales	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales	Parvibaculales	0	2	1	1	1	1	2	2	1	1	5	0	1	3	2	1	3	1	2	3	1	3	1	4	3	3	0	2	2	2	2	2	0	2	0	0	2	0	3	3	2	2	2	3	1	1	2	0	3	2
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales	Rhodovibrionales	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	2	1	1	1	1	1	1	0	1	1	0	1	1
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Kordiimonadales	Kordiimonadales	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade	SAR11 clade	2	6	7	6	5	7	5	3	4	4	19	1	9	4	7	3	12	4	6	8	4	6	4	9	10	16	3	5	2	6	6	5	1	11	1	1	10	5	8	6	7	5	10	6	9	3	10	5	12	3
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales	Puniceispirillales	0	8	7	8	7	6	8	7	6	7	6	0	7	2	4	6	10	0	5	6	5	6	7	9	8	9	0	6	4	5	6	7	0	8	0	0	9	6	8	6	6	5	6	7	4	6	9	4	9	8
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales	Holosporales	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales	Micavibrionales	0	3	1	1	1	0	0	2	1	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	2	2	1	1	2	0	2	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Unknown Alphaproteobacteria phylum 1	Unknown Alphaproteobacteria phylum 1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Unknown Alphaproteobacteria phylum 2	Unknown Alphaproteobacteria phylum 2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Unknown Alphaproteobacteria phylum 3	Unknown Alphaproteobacteria phylum 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales	Myxococcales	0	0	3	2	6	2	1	0	1	3	0	0	0	1	0	0	0	2	3	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	3	2
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales	Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales	Desulfuromonadales	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B)	SAR324 clade(Marine group B)	0	0	1	1	1	1	1	0	0	0	2	0	0	1	0	0	1	0	3	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	2	2
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales	Desulfobacterales	0	2	8	4	8	3	1	3	2	6	0	0	0	2	0	0	0	0	5	3	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2	2	3	0	1	1	0	0	2
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales	Bdellovibrionales	0	4	6	4	5	3	3	2	0	4	1	0	1	3	0	0	0	0	4	1	1	6	1	2	10	0	0	3	1	1	4	3	0	1	0	0	3	3	6	7	5	2	1	9	0	2	0	0	3	2
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales	Syntrophobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales	Oligoflexales	0	2	2	0	2	1	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;PB19	PB19	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	2	0
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales	Desulfarculales	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales	Bradymonadales	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	2	1	2	1	1	0	0	1	0	1	0	0	0	0
phylum	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j	NB1-j	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Tenericutes;Mollicutes;Entomoplasmatales	Entomoplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales	Mycoplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1
